ID_registro,ano,mes,ID_indicador,ID_cooperativa,valor
92208,2025,7,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA MULTIACTIVA ANTONIO JOSE JARAMILLO TOBON,0.0
92209,2025,8,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA MULTIACTIVA ANTONIO JOSE JARAMILLO TOBON,0.0
92210,2025,9,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA MULTIACTIVA ANTONIO JOSE JARAMILLO TOBON,0.0
92211,2025,10,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA MULTIACTIVA ANTONIO JOSE JARAMILLO TOBON,0.0
92212,2025,11,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA MULTIACTIVA ANTONIO JOSE JARAMILLO TOBON,0.0
92213,2025,12,Indicador de Riesgo de Liquidez - IRL,COOPERATIVA MULTIACTIVA ANTONIO JOSE JARAMILLO TOBON,0.0
92214,2021,1,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.447193282015346
92216,2021,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.5839920216076174
92217,2021,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0717631009792353
92218,2021,2,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.4224559796925496
92220,2021,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.5803955317384714
92221,2021,2,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0714166615902089
92222,2021,3,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.429297869294358
92224,2021,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.5881247353580971
92225,2021,3,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0722164730715405
92226,2021,4,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.443711205150985
92228,2021,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.5901696729827227
92229,2021,4,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0724341578822189
92230,2021,5,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.451475490834089
92232,2021,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.5921093846648661
92233,2021,5,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0722472759177268
92235,2021,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92236,2021,6,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92238,2021,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92239,2021,7,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92241,2021,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92242,2021,8,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92244,2021,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92245,2021,9,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92247,2021,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92248,2021,10,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92250,2021,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92251,2021,11,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92253,2021,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92254,2021,12,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92255,2022,1,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.4437286351991565
92257,2022,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.6447602374235385
92258,2022,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0716248578999772
92259,2022,2,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.458715303848647
92261,2022,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.6250220242851979
92262,2022,2,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.072400063393574
92263,2022,3,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.457128184192505
92265,2022,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.6483557696416513
92266,2022,3,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0740967936946415
92267,2022,4,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.450205818118616
92269,2022,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.6464546549339376
92270,2022,4,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0740708933711346
92271,2022,5,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.433828853091995
92273,2022,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.6394496338987004
92274,2022,5,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0734053041467599
92276,2022,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92277,2022,6,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92279,2022,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92280,2022,7,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92282,2022,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92283,2022,8,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92285,2022,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92286,2022,9,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92288,2022,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92289,2022,10,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92291,2022,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92292,2022,11,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92294,2022,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92295,2022,12,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92296,2023,1,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.350449075923737
92298,2023,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.7271238959188508
92299,2023,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0727091012534923
92300,2023,2,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.339215568401828
92302,2023,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.7241358013797206
92303,2023,2,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0732388163225125
92304,2023,3,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.303161945757314
92306,2023,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.6996192816561753
92307,2023,3,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0756647635258013
92308,2023,4,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.233297286040852
92310,2023,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.7131753708759744
92311,2023,4,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0752736743248122
92312,2023,5,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.229925529237165
92314,2023,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.713149091076997
92315,2023,5,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0761137113701753
92317,2023,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92318,2023,6,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92320,2023,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92321,2023,7,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92323,2023,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92324,2023,8,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92326,2023,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92327,2023,9,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92329,2023,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92330,2023,10,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92332,2023,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92333,2023,11,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92335,2023,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92336,2023,12,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92337,2024,1,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.141643811241801
92339,2024,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.7707819624922432
92340,2024,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0752138261618313
92341,2024,2,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.130585036573938
92343,2024,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.7703497033828777
92344,2024,2,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0755198020007335
92345,2024,3,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.107132362514824
92347,2024,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.7718018192765284
92348,2024,3,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0792361975893387
92349,2024,4,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.044851586151906
92351,2024,4,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.76141568535656
92352,2024,4,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0766099930592346
92353,2024,5,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.031798211007812
92355,2024,5,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.7634383890113589
92356,2024,5,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0767819624900316
92358,2024,6,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92359,2024,6,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92361,2024,7,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92362,2024,7,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92364,2024,8,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92365,2024,8,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92367,2024,9,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92368,2024,9,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92370,2024,10,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92371,2024,10,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92373,2024,11,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92374,2024,11,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92376,2024,12,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92377,2024,12,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0
92378,2025,1,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,4.920292826888867
92380,2025,1,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.821928132594532
92381,2025,1,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0763924790776385
92382,2025,2,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,5.029945912144216
92384,2025,2,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.8236379244977322
92385,2025,2,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0765978323485449
92386,2025,3,Quebranto Patrimonial,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,4.876113868830702
92388,2025,3,Relación entre Aportes sociales mínimos no reducibles y Capital Social,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.824529289491474
92389,2025,3,Relación entre el Capital Institucional y el Activo Total,COOPERATIVA MULTIACTIVA CON SECCION DE AHORRO Y CREDITO DEL CENTRO COMERCIAL SANANDRESITO LA ISLA LTDA,0.0811280769501083
